Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2016,1,10,08:00,UTC,8,1016.6,85,0,7,-16.1,-18,14380,59,5.9,4.7
2016,1,10,09:00,UTC,3,1016.8,86,0,,-16.3,-18.2,10000,56,5.2,4.3
2016,1,10,10:00,UTC,0,1016.6,85,0,,-15.5,-17.5,23060,63,5.6,4.9
2016,1,10,11:00,UTC,0,1016.6,85,0,,-14.5,-16.5,33150,65,6.1,5.2
2016,1,10,12:00,UTC,0,1016.2,85,0,,-14.2,-16.2,20000,67,6.3,5
2016,1,10,13:00,UTC,0,1016.2,86,0,,-15.3,-17.2,27610,62,6.4,5.2
2016,1,10,14:00,UTC,3,1016.6,87,0,,-15.6,-17.2,23060,68,5.7,4.6
2016,1,10,15:00,UTC,7,1016.1,87,0,,-14.2,-15.9,15000,69,6.8,5.7
2016,1,10,16:00,UTC,8,1016.3,87,0,,-13.7,-15.4,21470,74,6.4,4.4
2016,1,10,17:00,UTC,8,1016,88,0,,-13.3,-14.9,12950,59,6.7,4.8
2016,1,10,18:00,UTC,8,1015.4,88,0,,-12.8,-14.4,15000,66,7.2,5.7
2016,1,10,19:00,UTC,8,1015.1,88,0,,-12.4,-13.9,23750,74,6.7,5.5
2016,1,10,20:00,UTC,8,1015.1,89,0,,-11.9,-13.4,27300,83,6.1,5.1
2016,1,10,21:00,UTC,8,1014.8,89,0,,-11.5,-12.9,15000,76,6.5,5.3
2016,1,10,22:00,UTC,8,1014.5,90,0,,-11.2,-12.6,11570,78,6.6,5
2016,1,10,23:00,UTC,8,1014.3,91,0,,-10.4,-11.6,18870,89,5.5,4.2
2016,1,11,00:00,UTC,8,1013.9,91,0,6,-10,-11.2,12000,83,6.1,4.8
2016,1,11,01:00,UTC,8,1013.1,93,0,,-7.8,-8.7,18580,105,10,5.2
2016,1,11,02:00,UTC,8,1012.4,90,0,,-7.3,-8.7,28200,120,10.8,7.9
2016,1,11,03:00,UTC,8,1011.8,90,0,,-6.8,-8.2,20000,121,12.4,8.4
2016,1,11,04:00,UTC,8,1011.4,92,0,9,-6.7,-7.8,5100,128,13.7,11
2016,1,11,05:00,UTC,8,1010.8,89,0,9,-6.7,-8.2,5850,127,13.6,10.3
2016,1,11,06:00,UTC,8,1010.4,87,0,9,-7,-8.8,15000,125,13.2,10
2016,1,11,07:00,UTC,8,1009.7,88,0,9,-7.3,-9,9720,118,13.3,9.1
2016,1,11,08:00,UTC,8,1009.5,88,0,9,-7.3,-8.9,9470,117,13.5,9.8
2016,1,11,09:00,UTC,7,1008.9,76,0,10,-7.3,-10.8,20000,112,11.9,9
2016,1,11,10:00,UTC,8,1008.3,87,0,10,-7.4,-9.3,3570,121,14.3,9.1
2016,1,11,11:00,UTC,8,1007.4,85,0,10,-7.3,-9.4,6700,117,14.5,11.2
2016,1,11,12:00,UTC,8,1007.2,86,0,10,-7.6,-9.5,20000,121,13.3,8.9
2016,1,11,13:00,UTC,8,1007,90,0,10,-7.6,-8.9,8890,117,12.1,8.6
2016,1,11,14:00,UTC,8,1007,91,0,10,-7.7,-9,15680,120,11.1,8.4
2016,1,11,15:00,UTC,8,1006.2,91,0,10,-7.7,-8.9,20000,116,9.8,6.6
2016,1,11,16:00,UTC,8,1005.7,92,0,10,-7.4,-8.4,27260,118,12.5,8.3
2016,1,11,17:00,UTC,8,1005,88,0,10,-6.8,-8.3,50000,113,10.9,7.5
2016,1,11,18:00,UTC,7,1004.4,85,0,10,-6.2,-8.4,40000,112,11,7.4
2016,1,11,19:00,UTC,7,1003.7,82,0,10,-6.3,-8.8,37320,103,12,8.5
2016,1,11,20:00,UTC,7,1003.5,84,0,10,-6.2,-8.5,34850,102,13.1,8.2
2016,1,11,21:00,UTC,7,1003.2,83,0,10,-6.5,-8.8,40000,103,12.1,7.8
2016,1,11,22:00,UTC,7,1002.4,83,0,10,-6.2,-8.6,47570,91,11.9,8.9
2016,1,11,23:00,UTC,8,1001.7,80,0,10,-5.7,-8.6,15750,96,10.9,7.6
2016,1,12,00:00,UTC,8,1000.7,91,0.7,14,-6.5,-7.8,3000,71,10.3,7.3
2016,1,12,01:00,UTC,8,1000,92,0.4,10,-8.2,-9.3,670,65,12.8,10
2016,1,12,02:00,UTC,8,999.4,91,0.9,11,-8.7,-9.9,810,63,10.6,7.7
2016,1,12,03:00,UTC,8,998.9,91,0.8,,-9.3,-10.4,1700,61,11.2,7.9
2016,1,12,04:00,UTC,8,998.2,91,1,,-9.7,-10.9,220,58,10.4,8
